source_tileset,source_row,source_column,tile_id,match_type
TILESET - Heins_Castle7.png,2,0,5633,exact
TILESET - Heins_Castle7.png,2,1,5285,exact
TILESET - Heins_Castle7.png,2,2,5555,exact
TILESET - Heins_Castle7.png,2,3,5478,exact
TILESET - Heins_Castle7.png,2,4,5631,exact
TILESET - Heins_Castle7.png,2,5,5609,exact
TILESET - Heins_Castle7.png,2,6,5229,exact
TILESET - Heins_Castle7.png,2,7,0,exact
TILESET - Heins_Castle7.png,2,8,5577,exact
TILESET - Heins_Castle7.png,2,9,5465,exact
TILESET - Heins_Castle7.png,2,10,5442,exact
TILESET - Heins_Castle7.png,2,11,5429,exact
TILESET - Heins_Castle7.png,2,12,2157,exact
TILESET - Heins_Castle7.png,2,13,28,exact
TILESET - Heins_Castle7.png,2,14,5481,exact
TILESET - Heins_Castle7.png,2,15,5554,exact
TILESET - Heins_Castle7.png,3,0,29,exact
TILESET - Heins_Castle7.png,3,1,2386,exact
TILESET - Heins_Castle7.png,3,2,5291,exact
TILESET - Heins_Castle7.png,3,3,3176,exact
TILESET - Heins_Castle7.png,3,4,5531,exact
TILESET - Heins_Castle7.png,3,5,5458,exact
TILESET - Heins_Castle7.png,3,6,5564,exact
TILESET - Heins_Castle7.png,3,7,2469,exact
TILESET - Heins_Castle7.png,3,8,850,exact
TILESET - Heins_Castle7.png,3,9,1036,exact
TILESET - Heins_Castle7.png,3,10,3556,exact
TILESET - Heins_Castle7.png,3,11,5168,exact
TILESET - Heins_Castle7.png,3,12,4909,exact
TILESET - Heins_Castle7.png,3,13,5398,exact
TILESET - Heins_Castle7.png,3,14,5342,exact
TILESET - Heins_Castle7.png,3,15,4933,exact
TILESET - Heins_Castle7.png,4,0,0,exact
TILESET - Heins_Castle7.png,4,1,4981,exact
TILESET - Heins_Castle7.png,4,2,5410,exact
TILESET - Heins_Castle7.png,4,3,5356,exact
TILESET - Heins_Castle7.png,4,4,5221,exact
TILESET - Heins_Castle7.png,4,5,5578,exact
TILESET - Heins_Castle7.png,4,6,4965,exact
TILESET - Heins_Castle7.png,4,7,5471,exact
TILESET - Heins_Castle7.png,4,8,4895,exact
TILESET - Heins_Castle7.png,4,9,5376,exact
TILESET - Heins_Castle7.png,4,10,5031,exact
TILESET - Heins_Castle7.png,4,11,5199,exact
TILESET - Heins_Castle7.png,4,12,5509,exact
TILESET - Heins_Castle7.png,4,13,5199,exact
TILESET - Heins_Castle7.png,4,14,0,exact
TILESET - Heins_Castle7.png,4,15,5470,exact
TILESET - Heins_Castle7.png,5,0,5151,exact
TILESET - Heins_Castle7.png,5,1,369,exact
TILESET - Heins_Castle7.png,5,2,3724,exact
TILESET - Heins_Castle7.png,5,3,4195,exact
TILESET - Heins_Castle7.png,5,4,3588,exact
TILESET - Heins_Castle7.png,5,5,5516,exact
TILESET - Heins_Castle7.png,5,6,0,exact
TILESET - Heins_Castle7.png,5,7,0,exact
TILESET - Heins_Castle7.png,5,8,0,exact
TILESET - Heins_Castle7.png,5,9,0,exact
TILESET - Heins_Castle7.png,5,10,0,exact
TILESET - Heins_Castle7.png,5,11,5221,exact
TILESET - Heins_Castle7.png,5,12,5221,exact
TILESET - Heins_Castle7.png,5,13,5578,exact
TILESET - Heins_Castle7.png,5,14,29,exact
TILESET - Heins_Castle7.png,5,15,0,exact
TILESET - Heins_Castle7.png,6,0,29,exact
TILESET - Heins_Castle7.png,6,1,5616,exact
TILESET - Heins_Castle7.png,6,2,5579,exact
TILESET - Heins_Castle7.png,6,3,0,exact
TILESET - Heins_Castle7.png,6,4,4981,exact
TILESET - Heins_Castle7.png,6,5,5031,exact
TILESET - Heins_Castle7.png,6,6,29,exact
TILESET - Heins_Castle7.png,6,7,5281,exact
TILESET - Heins_Castle7.png,6,8,5281,exact
TILESET - Heins_Castle7.png,6,9,2568,exact
TILESET - Heins_Castle7.png,6,10,4981,exact
TILESET - Heins_Castle7.png,6,11,5031,exact
TILESET - Heins_Castle7.png,6,12,5988,exact
TILESET - Heins_Castle7.png,6,13,29,exact
TILESET - Heins_Castle7.png,6,14,5356,exact
TILESET - Heins_Castle7.png,6,15,5221,exact
TILESET - Heins_Castle7.png,7,0,5453,exact
TILESET - Heins_Castle7.png,7,1,5581,exact
TILESET - Heins_Castle7.png,7,2,4981,exact
TILESET - Heins_Castle7.png,7,3,5031,exact
TILESET - Heins_Castle7.png,7,4,5988,exact
TILESET - Heins_Castle7.png,7,5,924,exact
TILESET - Heins_Castle7.png,7,6,5356,exact
TILESET - Heins_Castle7.png,7,7,29,exact
TILESET - Heins_Castle7.png,7,8,29,exact
TILESET - Heins_Castle7.png,7,9,29,exact
TILESET - Heins_Castle7.png,7,10,29,exact
TILESET - Heins_Castle7.png,7,11,29,exact
TILESET - Heins_Castle7.png,7,12,3669,exact
TILESET - Heins_Castle7.png,7,13,4057,exact
TILESET - Heins_Castle7.png,7,14,2568,exact
TILESET - Heins_Castle7.png,7,15,0,exact
TILESET - Inn_ItemShop.png,0,0,3122,representative
TILESET - Inn_ItemShop.png,0,1,2622,representative
TILESET - Inn_ItemShop.png,0,2,2301,representative
TILESET - Inn_ItemShop.png,0,3,980,representative
TILESET - Inn_ItemShop.png,0,4,795,representative
TILESET - Inn_ItemShop.png,0,5,1710,representative
TILESET - Inn_ItemShop.png,0,6,687,representative
TILESET - Inn_ItemShop.png,0,7,271,representative
TILESET - Inn_ItemShop.png,0,8,2082,representative
TILESET - Inn_ItemShop.png,0,9,447,representative
TILESET - Inn_ItemShop.png,0,10,4434,representative
TILESET - Inn_ItemShop.png,0,11,4248,representative
TILESET - Inn_ItemShop.png,0,12,18,representative
TILESET - Inn_ItemShop.png,0,13,3240,representative
TILESET - Inn_ItemShop.png,0,14,550,representative
TILESET - Inn_ItemShop.png,0,15,241,representative
TILESET - Inn_ItemShop.png,1,0,2825,representative
TILESET - Inn_ItemShop.png,1,1,5753,representative
TILESET - Inn_ItemShop.png,1,2,5754,representative
TILESET - Inn_ItemShop.png,1,3,5755,representative
TILESET - Inn_ItemShop.png,1,4,5795,representative
TILESET - Inn_ItemShop.png,1,5,429,representative
TILESET - Inn_ItemShop.png,1,6,705,representative
TILESET - Inn_ItemShop.png,1,7,5598,representative
TILESET - Inn_ItemShop.png,1,8,5517,representative
TILESET - Inn_ItemShop.png,1,9,1101,representative
TILESET - Inn_ItemShop.png,1,10,1207,representative
TILESET - Inn_ItemShop.png,1,11,5803,representative
TILESET - Inn_ItemShop.png,1,12,2556,representative
TILESET - Inn_ItemShop.png,1,13,1737,representative
TILESET - Inn_ItemShop.png,1,14,522,representative
TILESET - Inn_ItemShop.png,1,15,2189,representative
TILESET - Inn_ItemShop.png,2,0,4086,representative
TILESET - Inn_ItemShop.png,2,1,2030,representative
TILESET - Inn_ItemShop.png,2,2,1835,representative
TILESET - Inn_ItemShop.png,2,3,1806,representative
TILESET - Inn_ItemShop.png,2,4,2062,representative
TILESET - Inn_ItemShop.png,2,5,473,representative
TILESET - Inn_ItemShop.png,2,6,3041,representative
TILESET - Inn_ItemShop.png,2,7,1865,representative
TILESET - Inn_ItemShop.png,2,8,674,representative
TILESET - Inn_ItemShop.png,2,9,5800,representative
TILESET - Inn_ItemShop.png,2,10,5446,representative
TILESET - Inn_ItemShop.png,2,11,4789,representative
TILESET - Inn_ItemShop.png,2,12,274,representative
TILESET - Inn_ItemShop.png,2,13,4756,representative
TILESET - Inn_ItemShop.png,2,14,5839,representative
TILESET - Inn_ItemShop.png,2,15,5822,representative
TILESET - Inn_ItemShop.png,3,0,5804,representative
TILESET - Inn_ItemShop.png,3,1,2972,representative
TILESET - Inn_ItemShop.png,3,2,2953,representative
TILESET - Inn_ItemShop.png,3,3,69,representative
TILESET - Inn_ItemShop.png,3,4,1376,representative
TILESET - Inn_ItemShop.png,3,5,1713,representative
TILESET - Inn_ItemShop.png,3,6,1881,representative
TILESET - Inn_ItemShop.png,3,7,1417,representative
TILESET - Inn_ItemShop.png,3,8,1719,representative
TILESET - Inn_ItemShop.png,3,9,1879,representative
TILESET - Inn_ItemShop.png,3,10,49,representative
TILESET - Inn_ItemShop.png,3,11,968,representative
TILESET - Inn_ItemShop.png,3,12,427,representative
TILESET - Inn_ItemShop.png,3,13,5671,representative
TILESET - Inn_ItemShop.png,3,14,1100,representative
TILESET - Inn_ItemShop.png,3,15,5972,representative
TILESET - Inn_ItemShop.png,4,0,580,representative
TILESET - Inn_ItemShop.png,4,1,5733,representative
TILESET - Inn_ItemShop.png,4,2,5770,representative
TILESET - Inn_ItemShop.png,4,3,5741,representative
TILESET - Inn_ItemShop.png,4,4,5691,representative
TILESET - Inn_ItemShop.png,4,5,2350,representative
TILESET - Inn_ItemShop.png,4,6,5722,representative
TILESET - Inn_ItemShop.png,4,7,3832,representative
TILESET - Inn_ItemShop.png,4,8,0,exact
TILESET - Inn_ItemShop.png,4,9,2406,representative
TILESET - Inn_ItemShop.png,4,10,2488,representative
TILESET - Inn_ItemShop.png,4,11,2508,representative
TILESET - Inn_ItemShop.png,4,12,2721,representative
TILESET - Inn_ItemShop.png,4,13,2965,representative
TILESET - Inn_ItemShop.png,4,14,2509,representative
TILESET - Inn_ItemShop.png,4,15,0,exact
TILESET - Inn_ItemShop.png,5,0,5152,exact
TILESET - Inn_ItemShop.png,5,1,4627,representative
TILESET - Inn_ItemShop.png,5,2,5445,representative
TILESET - Inn_ItemShop.png,5,3,1579,representative
TILESET - Inn_ItemShop.png,5,4,532,representative
TILESET - Inn_ItemShop.png,5,5,5908,representative
TILESET - Inn_ItemShop.png,5,6,5824,representative
TILESET - Inn_ItemShop.png,5,7,5152,exact
TILESET - Inn_ItemShop.png,5,8,0,exact
TILESET - Inn_ItemShop.png,5,9,3081,representative
TILESET - Inn_ItemShop.png,5,10,3141,representative
TILESET - Inn_ItemShop.png,5,11,5700,representative
TILESET - Inn_ItemShop.png,5,12,5690,representative
TILESET - Inn_ItemShop.png,5,13,2351,representative
TILESET - Inn_ItemShop.png,5,14,44,representative
TILESET - Inn_ItemShop.png,5,15,0,exact
TILESET - Inn_ItemShop.png,6,0,50,representative
TILESET - Inn_ItemShop.png,6,1,4070,representative
TILESET - Inn_ItemShop.png,6,2,4277,representative
TILESET - Inn_ItemShop.png,6,3,2738,representative
TILESET - Inn_ItemShop.png,6,4,701,representative
TILESET - Inn_ItemShop.png,6,5,2799,representative
TILESET - Inn_ItemShop.png,6,6,2888,representative
TILESET - Inn_ItemShop.png,6,7,913,representative
TILESET - Inn_ItemShop.png,6,8,2574,representative
TILESET - Inn_ItemShop.png,6,9,1225,representative
TILESET - Inn_ItemShop.png,6,10,2799,fuzzy
TILESET - Inn_ItemShop.png,6,11,2888,fuzzy
TILESET - Inn_ItemShop.png,6,12,5720,representative
TILESET - Inn_ItemShop.png,6,13,926,representative
TILESET - Inn_ItemShop.png,6,14,5867,representative
TILESET - Inn_ItemShop.png,6,15,5793,representative
TILESET - Inn_ItemShop.png,7,0,681,representative
TILESET - Inn_ItemShop.png,7,1,5593,representative
TILESET - Inn_ItemShop.png,7,2,2405,representative
TILESET - Inn_ItemShop.png,7,3,2490,representative
TILESET - Inn_ItemShop.png,7,4,5721,representative
TILESET - Inn_ItemShop.png,7,5,927,representative
TILESET - Inn_ItemShop.png,7,6,5740,representative
TILESET - Inn_ItemShop.png,7,7,5689,representative
TILESET - Inn_ItemShop.png,7,8,258,representative
TILESET - Inn_ItemShop.png,7,9,468,representative
TILESET - Inn_ItemShop.png,7,10,2008,representative
TILESET - Inn_ItemShop.png,7,11,564,representative
TILESET - Inn_ItemShop.png,7,12,1723,representative
TILESET - Inn_ItemShop.png,7,13,515,representative
TILESET - Inn_ItemShop.png,7,14,2559,representative
TILESET - Inn_ItemShop.png,7,15,0,exact
TILESET - Kazus.png,0,0,4922,representative
TILESET - Kazus.png,0,1,5527,representative
TILESET - Kazus.png,0,2,5524,representative
TILESET - Kazus.png,0,3,4900,representative
TILESET - Kazus.png,0,4,2650,representative
TILESET - Kazus.png,0,5,1177,representative
TILESET - Kazus.png,0,6,1180,representative
TILESET - Kazus.png,0,7,2502,representative
TILESET - Kazus.png,0,8,3451,representative
TILESET - Kazus.png,0,9,3609,representative
TILESET - Kazus.png,0,10,3608,representative
TILESET - Kazus.png,0,11,5914,representative
TILESET - Kazus.png,0,12,5949,representative
TILESET - Kazus.png,0,13,5687,representative
TILESET - Kazus.png,0,14,2795,representative
TILESET - Kazus.png,0,15,2813,representative
TILESET - Kazus.png,1,0,1830,representative
TILESET - Kazus.png,1,1,715,representative
TILESET - Kazus.png,1,2,1756,representative
TILESET - Kazus.png,1,3,1704,representative
TILESET - Kazus.png,1,4,5897,representative
TILESET - Kazus.png,1,5,4574,representative
TILESET - Kazus.png,1,6,2978,representative
TILESET - Kazus.png,1,7,4332,representative
TILESET - Kazus.png,1,8,2521,representative
TILESET - Kazus.png,1,9,1617,representative
TILESET - Kazus.png,1,10,1979,representative
TILESET - Kazus.png,1,11,1827,representative
TILESET - Kazus.png,1,12,5842,representative
TILESET - Kazus.png,1,13,5919,representative
TILESET - Kazus.png,1,14,5827,representative
TILESET - Kazus.png,1,15,2662,representative
TILESET - Kazus.png,2,0,5114,representative
TILESET - Kazus.png,2,1,5110,representative
TILESET - Kazus.png,2,2,5299,representative
TILESET - Kazus.png,2,3,5110,exact
TILESET - Kazus.png,2,4,3870,representative
TILESET - Kazus.png,2,5,5117,representative
TILESET - Kazus.png,2,6,5124,representative
TILESET - Kazus.png,2,7,5121,representative
TILESET - Kazus.png,2,8,2463,representative
TILESET - Kazus.png,2,9,695,representative
TILESET - Kazus.png,2,10,2213,representative
TILESET - Kazus.png,2,11,4172,representative
TILESET - Kazus.png,2,12,5133,representative
TILESET - Kazus.png,2,13,5169,representative
TILESET - Kazus.png,2,14,5144,representative
TILESET - Kazus.png,2,15,4922,exact
TILESET - Kazus.png,3,0,4922,exact
TILESET - Kazus.png,3,1,5527,exact
TILESET - Kazus.png,3,2,5524,exact
TILESET - Kazus.png,3,3,5133,fuzzy
TILESET - Kazus.png,3,4,5169,fuzzy
TILESET - Kazus.png,3,5,5144,fuzzy
TILESET - Kazus.png,3,6,2720,representative
TILESET - Kazus.png,3,7,2631,representative
TILESET - Kazus.png,3,8,2612,representative
TILESET - Kazus.png,3,9,2630,representative
TILESET - Kazus.png,3,10,2627,representative
TILESET - Kazus.png,3,11,3047,representative
TILESET - Kazus.png,3,12,5124,exact
TILESET - Kazus.png,3,13,5101,representative
TILESET - Kazus.png,3,14,2628,representative
TILESET - Kazus.png,3,15,5542,representative
TILESET - Kazus.png,4,0,4910,representative
TILESET - Kazus.png,4,1,4912,representative
TILESET - Kazus.png,4,2,5227,representative
TILESET - Kazus.png,4,3,4940,representative
TILESET - Kazus.png,4,4,2762,representative
TILESET - Kazus.png,4,5,3264,representative
TILESET - Kazus.png,4,6,1375,representative
TILESET - Kazus.png,4,7,5174,representative
TILESET - Kazus.png,4,8,4857,representative
TILESET - Kazus.png,4,9,3315,representative
TILESET - Kazus.png,4,10,3067,representative
TILESET - Kazus.png,4,11,3090,representative
TILESET - Kazus.png,4,12,3058,representative
TILESET - Kazus.png,4,13,2659,representative
TILESET - Kazus.png,4,14,2831,representative
TILESET - Kazus.png,4,15,3196,representative
TILESET - Kazus.png,5,0,2612,exact
TILESET - Kazus.png,5,1,3288,representative
TILESET - Kazus.png,5,2,4732,representative
TILESET - Kazus.png,5,3,5541,representative
TILESET - Kazus.png,5,4,5101,fuzzy
TILESET - Kazus.png,5,5,2491,representative
TILESET - Kazus.png,5,6,5898,representative
TILESET - Kazus.png,5,7,5174,exact
TILESET - Kazus.png,5,8,5299,exact
TILESET - Kazus.png,5,9,5114,exact
TILESET - Kazus.png,5,10,5110,exact
TILESET - Kazus.png,5,11,1830,exact
TILESET - Kazus.png,5,12,1704,exact
TILESET - Kazus.png,5,13,3296,representative
TILESET - Kazus.png,5,14,2919,representative
TILESET - Kazus.png,5,15,0,exact
TILESET - Kazus.png,6,0,5275,representative
TILESET - Kazus.png,6,1,5951,representative
TILESET - Kazus.png,6,2,4915,representative
TILESET - Kazus.png,6,3,2650,exact
TILESET - Kazus.png,6,4,4931,representative
TILESET - Kazus.png,6,5,0,exact
TILESET - Kazus.png,6,6,5898,exact
TILESET - Kazus.png,6,7,353,representative
TILESET - Kazus.png,6,8,4922,exact
TILESET - Kazus.png,6,9,2650,exact
TILESET - Kazus.png,6,10,0,exact
TILESET - Kazus.png,6,11,0,exact
TILESET - Kazus.png,6,12,3458,representative
TILESET - Kazus.png,6,13,2762,exact
TILESET - Kazus.png,6,14,3264,fuzzy
TILESET - Kazus.png,6,15,130,representative
TILESET - Kazus.png,7,0,148,representative
TILESET - Kazus.png,7,1,148,exact
TILESET - Kazus.png,7,2,695,exact
TILESET - Kazus.png,7,3,3028,representative
TILESET - Kazus.png,7,4,4172,exact
TILESET - Kazus.png,7,5,715,exact
TILESET - Kazus.png,7,6,5898,exact
TILESET - Kazus.png,7,7,2720,exact
TILESET - Kazus.png,7,8,4900,exact
TILESET - Kazus.png,7,9,5299,exact
TILESET - Kazus.png,7,10,1375,exact
TILESET - Kazus.png,7,11,0,exact
TILESET - Kazus.png,7,12,0,exact
TILESET - Kazus.png,7,13,0,exact
TILESET - Kazus.png,7,14,533,representative
TILESET - Kazus.png,7,15,0,exact
TILESET - Molten_Cave-Crystal_Room.png,0,0,4352,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,0,1,3942,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,0,2,4205,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,0,3,4665,exact
TILESET - Molten_Cave-Crystal_Room.png,0,4,3414,exact
TILESET - Molten_Cave-Crystal_Room.png,0,5,4379,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,0,6,4175,exact
TILESET - Molten_Cave-Crystal_Room.png,0,7,3688,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,0,8,3688,exact
TILESET - Molten_Cave-Crystal_Room.png,0,9,4408,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,0,10,3953,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,0,11,3943,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,0,12,3721,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,0,13,1154,representative
TILESET - Molten_Cave-Crystal_Room.png,0,14,3688,exact
TILESET - Molten_Cave-Crystal_Room.png,0,15,4324,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,1,0,3722,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,1,1,1153,representative
TILESET - Molten_Cave-Crystal_Room.png,1,2,4477,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,1,3,3828,exact
TILESET - Molten_Cave-Crystal_Room.png,1,4,1154,exact
TILESET - Molten_Cave-Crystal_Room.png,1,5,3414,exact
TILESET - Molten_Cave-Crystal_Room.png,1,6,4379,exact
TILESET - Molten_Cave-Crystal_Room.png,1,7,4484,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,1,8,4271,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,1,9,3566,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,1,10,3758,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,1,11,4842,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,1,12,3692,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,1,13,4150,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,1,14,4155,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,1,15,4205,exact
TILESET - Molten_Cave-Crystal_Room.png,2,0,3703,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,2,1,3705,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,2,2,3815,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,2,3,4237,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,2,4,4097,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,2,5,4743,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,2,6,3562,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,2,7,0,exact
TILESET - Molten_Cave-Crystal_Room.png,2,8,3477,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,2,9,3658,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,2,10,4129,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,2,11,4326,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,2,12,3920,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,2,13,3917,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,2,14,3684,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,2,15,3910,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,3,0,3370,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,3,1,0,exact
TILESET - Molten_Cave-Crystal_Room.png,3,2,2384,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,3,3,2379,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,3,4,3580,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,3,5,4102,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,3,6,2455,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,3,7,2465,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,3,8,4035,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,3,9,1163,representative
TILESET - Molten_Cave-Crystal_Room.png,3,10,3620,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,3,11,3624,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,3,12,3384,exact
TILESET - Molten_Cave-Crystal_Room.png,3,13,3998,exact
TILESET - Molten_Cave-Crystal_Room.png,3,14,4001,exact
TILESET - Molten_Cave-Crystal_Room.png,3,15,3379,exact
TILESET - Molten_Cave-Crystal_Room.png,4,0,0,exact
TILESET - Molten_Cave-Crystal_Room.png,4,1,3467,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,4,2,4166,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,4,3,4606,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,4,4,4352,exact
TILESET - Molten_Cave-Crystal_Room.png,4,5,3942,exact
TILESET - Molten_Cave-Crystal_Room.png,4,6,3419,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,4,7,67,exact
TILESET - Molten_Cave-Crystal_Room.png,4,8,3374,exact
TILESET - Molten_Cave-Crystal_Room.png,4,9,4016,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,4,10,4043,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,4,11,3882,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,4,12,3387,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,4,13,3882,exact
TILESET - Molten_Cave-Crystal_Room.png,4,14,0,exact
TILESET - Molten_Cave-Crystal_Room.png,4,15,5286,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,5,0,3379,exact
TILESET - Molten_Cave-Crystal_Room.png,5,1,4476,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,5,2,3700,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,5,3,3818,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,5,4,4745,fuzzy
TILESET - Molten_Cave-Crystal_Room.png,5,5,5516,exact
TILESET - Molten_Cave-Crystal_Room.png,5,6,0,exact
TILESET - Molten_Cave-Crystal_Room.png,5,7,0,exact
TILESET - Molten_Cave-Crystal_Room.png,5,8,0,exact
TILESET - Molten_Cave-Crystal_Room.png,5,9,0,exact
TILESET - Molten_Cave-Crystal_Room.png,5,10,0,exact
TILESET - Molten_Cave-Crystal_Room.png,5,11,4352,exact
